pmcid,table_id,table_label,x,y,z
9578989,tbl0003,Table 3,30.0,-54.0,72.0
9578989,tbl0003,Table 3,50.0,-72.0,38.0
9578989,tbl0003,Table 3,34.0,-26.0,48.0
9578989,tbl0003,Table 3,10.0,-50.0,26.0
9578989,tbl0003,Table 3,0.0,-66.0,12.0
9578989,tbl0003,Table 3,8.0,-46.0,2.0
9578989,tbl0003,Table 3,-10.0,-42.0,28.0
9578989,tbl0003,Table 3,26.0,-4.0,14.0
9578989,tbl0003,Table 3,-44.0,-10.0,-36.0
9578989,tbl0003,Table 3,-4.0,64.0,-16.0
9578989,tbl0003,Table 3,-2.0,-52.0,-54.0
9578989,tbl0003,Table 3,-54.0,14.0,-30.0
9578989,tbl0003,Table 3,42.0,26.0,50.0
9578989,tbl0003,Table 3,2.0,24.0,-16.0
9578989,tbl0003,Table 3,-8.0,20.0,8.0
9578989,tbl0003,Table 3,-8.0,2.0,18.0
9578989,tbl0003,Table 3,-60.0,-22.0,42.0
9578989,tbl0003,Table 3,-50.0,16.0,8.0
9578989,tbl0003,Table 3,-66.0,-20.0,0.0
9578989,tbl0003,Table 3,-44.0,-58.0,-48.0
9578989,tbl0003,Table 3,-34.0,-38.0,-18.0
9578989,tbl0003,Table 3,-12.0,-90.0,-16.0
9578989,tbl0003,Table 3,56.0,2.0,36.0
9578989,tbl0003,Table 3,-20.0,-100.0,-10.0
9578989,tbl0003,Table 3,28.0,-52.0,-34.0
9578989,tbl0003,Table 3,-32.0,-80.0,20.0
9578989,tbl0003,Table 3,-20.0,-72.0,36.0
9578989,tbl0003,Table 3,-22.0,-62.0,56.0
9578989,tbl0003,Table 3,0.0,20.0,24.0
9578989,tbl0003,Table 3,0.0,12.0,44.0
9578989,tbl0003,Table 3,-52.0,-30.0,30.0
9578989,tbl0003,Table 3,12.0,8.0,72.0
9578989,tbl0003,Table 3,34.0,-36.0,50.0
9578989,tbl0003,Table 3,32.0,-38.0,70.0
9578989,tbl0003,Table 3,52.0,8.0,38.0
9578989,tbl0003,Table 3,42.0,-4.0,52.0
9578989,tbl0003,Table 3,68.0,-10.0,28.0
9578989,tbl0003,Table 3,62.0,8.0,20.0
9578989,tbl0003,Table 3,-40.0,-80.0,8.0
9578989,tbl0003,Table 3,-52.0,-58.0,6.0
9578989,tbl0003,Table 3,-52.0,-56.0,-26.0
9578989,tbl0003,Table 3,-40.0,-68.0,-10.0
9578989,tbl0003,Table 3,52.0,-22.0,38.0
9578989,tbl0003,Table 3,36.0,-32.0,14.0
9578989,tbl0003,Table 3,6.0,-16.0,-10.0
9578989,tbl0003,Table 3,-32.0,38.0,16.0
9578989,tbl0003,Table 3,-42.0,40.0,36.0
9578989,tbl0003,Table 3,-30.0,18.0,32.0
9578989,tbl0003,Table 3,50.0,-52.0,14.0
9578989,tbl0003,Table 3,50.0,-38.0,-2.0
9578989,tbl0003,Table 3,38.0,34.0,22.0
9578989,tbl0003,Table 3,34.0,42.0,42.0
9578989,tbl0003,Table 3,70.0,-22.0,24.0
9578989,tbl0003,Table 3,52.0,-34.0,28.0
9578989,tbl0003,Table 3,-20.0,44.0,-16.0
9578989,tbl0003,Table 3,38.0,4.0,-24.0
9578989,tbl0003,Table 3,32.0,24.0,-28.0
9578989,tbl0003,Table 3,-48.0,-2.0,24.0
9578989,tbl0003,Table 3,38.0,16.0,22.0
9578989,tbl0003,Table 3,48.0,-2.0,14.0
9578989,tbl0003,Table 3,-52.0,18.0,-16.0
9578989,tbl0003,Table 3,-36.0,20.0,-28.0
9578989,tbl0003,Table 3,36.0,-26.0,-28.0
9578989,tbl0003,Table 3,-10.0,54.0,10.0
9578989,tbl0003,Table 3,56.0,-56.0,-32.0
9578989,tbl0003,Table 3,70.0,-44.0,-16.0
9578989,tbl0004,Table 4,-42.0,50.0,24.0
9578989,tbl0004,Table 4,-14.0,16.0,-16.0
9578989,tbl0004,Table 4,20.0,18.0,-18.0
9578989,tbl0004,Table 4,-28.0,32.0,-12.0
9578989,tbl0004,Table 4,-40.0,-8.0,-34.0
9578989,tbl0004,Table 4,38.0,58.0,20.0
9578989,tbl0004,Table 4,42.0,42.0,34.0
9578989,tbl0004,Table 4,52.0,44.0,14.0
9578989,tbl0004,Table 4,36.0,30.0,12.0
9578989,tbl0004,Table 4,24.0,-100.0,16.0
9578989,tbl0004,Table 4,18.0,-72.0,-44.0
9578989,tbl0004,Table 4,32.0,-46.0,-14.0
9578989,tbl0004,Table 4,32.0,-34.0,-36.0
9578989,tbl0004,Table 4,46.0,6.0,-6.0
9578989,tbl0004,Table 4,-10.0,-78.0,-46.0
9578989,tbl0004,Table 4,-52.0,10.0,-6.0
9578989,tbl0004,Table 4,-34.0,16.0,2.0
9578989,tbl0004,Table 4,-42.0,-8.0,-6.0
9578989,tbl0004,Table 4,-28.0,-88.0,34.0
9578989,tbl0004,Table 4,-42.0,-56.0,-4.0
9578989,tbl0004,Table 4,54.0,20.0,-10.0
9578989,tbl0004,Table 4,52.0,-32.0,60.0
9578989,tbl0004,Table 4,-48.0,-76.0,-32.0
9578989,tbl0004,Table 4,14.0,-18.0,74.0
9578989,tbl0004,Table 4,2.0,-58.0,20.0
9578989,tbl0004,Table 4,46.0,-62.0,32.0
9578989,tbl0004,Table 4,18.0,-12.0,74.0
9578989,tbl0004,Table 4,-46.0,-50.0,22.0
9578989,tbl0004,Table 4,-28.0,-44.0,58.0
9578989,tbl0004,Table 4,-4.0,-18.0,70.0
9578989,tbl0004,Table 4,2.0,-48.0,42.0
9578989,tbl0004,Table 4,-64.0,-28.0,-14.0
9578989,tbl0004,Table 4,-64.0,-4.0,-16.0
9578989,tbl0004,Table 4,10.0,54.0,30.0
9578989,tbl0004,Table 4,16.0,50.0,2.0
9578989,tbl0004,Table 4,12.0,18.0,48.0
9578989,tbl0004,Table 4,16.0,36.0,38.0
9578989,tbl0004,Table 4,8.0,48.0,-18.0
9578989,tbl0004,Table 4,-28.0,28.0,6.0
9578989,tbl0004,Table 4,-40.0,16.0,22.0
9578989,tbl0004,Table 4,-14.0,50.0,14.0
9578989,tbl0004,Table 4,-16.0,28.0,42.0
9578989,tbl0004,Table 4,-10.0,48.0,40.0
9578989,tbl0004,Table 4,-12.0,66.0,26.0
9578989,tbl0004,Table 4,-30.0,58.0,4.0
9578989,tbl0004,Table 4,-36.0,-68.0,24.0
9578989,tbl0004,Table 4,-40.0,-82.0,-4.0
9578989,tbl0004,Table 4,-34.0,-72.0,46.0
9578989,tbl0004,Table 4,-6.0,-74.0,-8.0
9578989,tbl0004,Table 4,10.0,-86.0,-6.0
9578989,tbl0004,Table 4,24.0,-102.0,-12.0
9578989,tbl0004,Table 4,14.0,-34.0,-14.0
9578989,tbl0004,Table 4,44.0,-34.0,26.0
9578989,tbl0004,Table 4,34.0,44.0,-12.0
9578989,tbl0004,Table 4,40.0,-24.0,-30.0
9578989,tbl0004,Table 4,58.0,-20.0,-16.0
9578989,tbl0004,Table 4,64.0,-2.0,-28.0
9578989,tbl0004,Table 4,34.0,24.0,-36.0
9578989,tbl0004,Table 4,52.0,14.0,-40.0
9578989,tbl0004,Table 4,20.0,-50.0,70.0
9578989,tbl0004,Table 4,52.0,0.0,28.0
9578989,tbl0004,Table 4,38.0,24.0,42.0
9578989,tbl0004,Table 4,-6.0,28.0,-8.0
9578989,tbl0004,Table 4,10.0,26.0,-22.0
9578989,tbl0004,Table 4,16.0,-64.0,-54.0
9578989,tbl0004,Table 4,-56.0,20.0,8.0
9578989,tbl0004,Table 4,60.0,-8.0,48.0
9530355,T2,TABLE 2,-14,-26,-52
9530355,T2,TABLE 2,26,-14,-30
9530355,T2,TABLE 2,-30,-10,-16
9530355,T2,TABLE 2,-28,2,-14
9530355,T2,TABLE 2,44,58,12
9530355,T2,TABLE 2,-58,10,0
9530355,T2,TABLE 2,-44,-4,2
9530355,T2,TABLE 2,4,56,38
9530355,T2,TABLE 2,8,-18,12
9530355,T2,TABLE 2,-38,-2,20
9530355,T2,TABLE 2,48,54,8
9530355,T2,TABLE 2,8,-18,12
9530355,T2,TABLE 2,-38,-2,20
9530355,T2,TABLE 2,48,54,8
9530355,T2,TABLE 2,16,-18,14
9530355,T2,TABLE 2,-38,-2,18
9530355,T2,TABLE 2,-14,-18,-48
9530355,T2,TABLE 2,26,-12,-32
9530355,T2,TABLE 2,-30,-10,-16
9530355,T2,TABLE 2,-28,2,-12
9530355,T2,TABLE 2,44,58,12
9530355,T2,TABLE 2,-36,-2,16
9530355,T2,TABLE 2,-26,4,-16
9530355,T2,TABLE 2,-22,-40,-12
9530355,T2,TABLE 2,-42,-6,2
9530355,T2,TABLE 2,-26,4,-16
9530355,T2,TABLE 2,-22,-40,-12
9530355,T2,TABLE 2,-42,-4,2
9530355,T2,TABLE 2,-14,-24,2
9530355,T2,TABLE 2,10,-18,6
9530355,T2,TABLE 2,48,54,8
9530355,T2,TABLE 2,26,-16,-28
9530355,T2,TABLE 2,-22,-16,-26
9530355,T2,TABLE 2,10,-26,-8
9530355,T2,TABLE 2,40,-22,-6
9530355,T2,TABLE 2,-44,-4,2
9530355,T2,TABLE 2,32,-20,26
9530355,T2,TABLE 2,6,24,20
6074614,T2,Table 2,-54.0,-69.0,9.0
6074614,T2,Table 2,15.0,-75.0,48.0
6074614,T2,Table 2,-9.0,-65.0,58.0
6074614,T2,Table 2,-63.0,-48.0,27.0
6074614,T2,Table 2,-57.0,-62.0,-13.0
6074614,T2,Table 2,-54.0,-72.0,9.0
6074614,T2,Table 2,5.0,-62.0,38.0
6074614,T2,Table 2,6.0,-45.0,27.0
6074614,T2,Table 2,3.0,-84.0,27.0
6074614,T2,Table 2,-5.0,-84.0,34.0
6074614,T2,Table 2,3.0,-81.0,-6.0
9024080,T2,TABLE 2,57.0,36.0,18.0
9024080,T2,TABLE 2,51.0,24.0,24.0
9024080,T3,TABLE 3,-3.0,39.0,-21.0
9024080,T3,TABLE 3,3.0,-45.0,27.0
9024080,T3,TABLE 3,-3.0,36.0,-21.0
9024080,T3,TABLE 3,3.0,-45.0,27.0
9024080,T3,TABLE 3,-3.0,39.0,-24.0
9024080,T3,TABLE 3,12.0,-51.0,21.0
10014826,T2,TABLE 2,8.0,-90.0,10.0
10014826,T2,TABLE 2,-20.0,-94.0,-10.0
10014826,T2,TABLE 2,-40.0,-26.0,56.0
10014826,T2,TABLE 2,8.0,-56.0,-4.0
10014826,T2,TABLE 2,24.0,-42.0,-4.0
10014826,T2,TABLE 2,10.0,-42.0,8.0
10014826,T2,TABLE 2,50.0,-30.0,46.0
10014826,T2,TABLE 2,-26.0,52.0,20.0
10014826,T2,TABLE 2,26.0,-66.0,44.0
10014826,T2,TABLE 2,40.0,32.0,-10.0
10014826,T2,TABLE 2,-42.0,-80.0,12.0
10014826,T2,TABLE 2,-30.0,30.0,42.0
10014826,T2,TABLE 2,-50.0,18.0,16.0
7239932,tbl0010,Table 2,28.0,0.0,-2.0
7239932,tbl0010,Table 2,20.0,4.0,-2.0
7239932,tbl0010,Table 2,26.0,8.0,12.0
7239932,tbl0010,Table 2,18.0,2.0,16.0
7239932,tbl0010,Table 2,4.0,-8.0,6.0
7239932,tbl0010,Table 2,-26.0,2.0,0.0
7239932,tbl0010,Table 2,-6.0,12.0,12.0
7239932,tbl0010,Table 2,-6.0,-46.0,52.0
7239932,tbl0010,Table 2,-8.0,-38.0,54.0
7239932,tbl0010,Table 2,-30.0,-26.0,-12.0
7239932,tbl0010,Table 2,-8.0,-38.0,54.0
7239932,tbl0010,Table 2,-8.0,38.0,-16.0
7239932,tbl0010,Table 2,18.0,24.0,-12.0
7239932,tbl0010,Table 2,-3.0,-34.0,-22.0
7239932,tbl0010,Table 2,-6.0,-46.0,-54.0
7239932,tbl0010,Table 2,10.0,-26.0,-30.0
7239932,tbl0010,Table 2,-32.0,-26.0,16.0
7239932,tbl0010,Table 2,-20.0,40.0,40.0
7239932,tbl0010,Table 2,-30.0,32.0,32.0
7239932,tbl0010,Table 2,-10.0,42.0,-12.0
7239932,tbl0010,Table 2,-8.0,34.0,-12.0
7239932,tbl0010,Table 2,-14.0,20.0,-6.0
7239932,tbl0010,Table 2,-24.0,-24.0,68.0
7239932,tbl0010,Table 2,-20.0,-30.0,66.0
7239932,tbl0010,Table 2,6.0,-58.0,52.0
7239932,tbl0010,Table 2,34.0,-78.0,38.0
7239932,tbl0010,Table 2,-46.0,-22.0,-26.0
7239932,tbl0010,Table 2,-26.0,-36.0,-8.0
7239932,tbl0010,Table 2,-36.0,-16.0,-28.0
7239932,tbl0010,Table 2,-16.0,-40.0,-10.0
7239932,tbl0010,Table 2,-26.0,38.0,32.0
7239932,tbl0010,Table 2,-26.0,30.0,46.0
7239932,tbl0010,Table 2,-50.0,-70.0,-18.0
7239932,tbl0010,Table 2,26.0,-12.0,-20.0
7239932,tbl0010,Table 2,34.0,-34.0,-28.0
7239932,tbl0010,Table 2,20.0,-86.0,-14.0
7239932,tbl0010,Table 2,-40.0,20.0,28.0
7239932,tbl0010,Table 2,-58.0,-18.0,-16.0
7239932,tbl0010,Table 2,48.0,14.0,-30.0
7239932,tbl0010,Table 2,-30.0,-26.0,18.0
7239932,tbl0010,Table 2,28.0,38.0,42.0
7239932,tbl0010,Table 2,24.0,28.0,44.0
7239932,tbl0010,Table 2,-2.0,-34.0,-20.0
7239932,tbl0015,Table 3,56.0,-64.0,30.0
7239932,tbl0015,Table 3,32.0,-26.0,-20.0
7239932,tbl0015,Table 3,34.0,-24.0,-16.0
7239932,tbl0015,Table 3,48.0,-16.0,-8.0
7239932,tbl0015,Table 3,-50.0,-8.0,6.0
7239932,tbl0015,Table 3,-24.0,-6.0,-20.0
6286581,Tab2,Table 2,-33.0,-6.0,33.0
6286581,Tab2,Table 2,-18.0,36.0,45.0
6286581,Tab2,Table 2,-54.0,-12.0,15.0
6286581,Tab2,Table 2,-15.0,51.0,12.0
6286581,Tab2,Table 2,57.0,-54.0,-6.0
6286581,Tab3,Table 3,33.0,3.0,30.0
6286581,Tab3,Table 3,63.0,-42.0,-6.0
9095553,Tab1,Table 1,20,-44,-6
9095553,Tab1,Table 1,18,-96,-6
9095553,Tab1,Table 1,-44,16,-8
9095553,Tab2,Table 2,48,34,20
9095553,Tab2,Table 2,-22,6,62
9095553,Tab2,Table 2,-34,-46,62
9095553,Tab2,Table 2,14,2,42
7816461,Tab1,Table 1,-12.0,14.0,-16.0
7816461,Tab1,Table 1,0.0,-80.0,-28.0
7816461,Tab1,Table 1,-30.0,-8.0,-16.0
7816461,Tab1,Table 1,32.0,-8.0,-20.0
7816461,Tab1,Table 1,10.0,-14.0,0.0
7816461,Tab1,Table 1,56.0,20.0,2.0
7816461,Tab1,Table 1,22.0,-78.0,-6.0
7816461,Tab1,Table 1,-12.0,-70.0,-20.0
7816461,Tab1,Table 1,-18.0,-12.0,-12.0
7816461,Tab1,Table 1,8.0,-18.0,2.0
7816461,Tab1,Table 1,-12.0,44.0,22.0
7816461,Tab1,Table 1,38.0,6.0,-42.0
7816461,Tab1,Table 1,40.0,-66.0,-8.0
7816461,Tab1,Table 1,10.0,36.0,6.0
7816461,Tab1,Table 1,8.0,46.0,-2.0
7816461,Tab1,Table 1,60.0,0.0,-16.0
7816461,Tab1,Table 1,-12.0,-36.0,34.0
9357996,T2,TABLE 2,60,0,-26
9357996,T2,TABLE 2,-50,16,-20
9357996,T2,TABLE 2,-34,-30,-8
9357996,T2,TABLE 2,-26,12,-22
9357996,T2,TABLE 2,-4,52,-12
9357996,T2,TABLE 2,52,16,-18
9357996,T2,TABLE 2,2,-44,24
9357996,T2,TABLE 2,60,-58,28
9357996,T2,TABLE 2,-50,-64,40
9357996,T2,TABLE 2,2,-16,32
9357996,T3,TABLE 3,-50,14,-26
9357996,T3,TABLE 3,-34,-30,-8
9357996,T3,TABLE 3,-4,50,-14
9357996,T3,TABLE 3,4,12,-16
9357996,T3,TABLE 3,-2,-60,28
9357996,T3,TABLE 3,60,-56,28
9357996,T3,TABLE 3,-60,-56,30
9357996,T3,TABLE 3,-2,-14,30
9357996,T3,TABLE 3,40,0,0
7563151,brainsci-10-00604-t0A1,Table A1,-59,-26,5
7563151,brainsci-10-00604-t0A1,Table A1,-63,-14,5
7563151,brainsci-10-00604-t0A1,Table A1,64,-3,5
7563151,brainsci-10-00604-t0A1,Table A1,61,8,-5
7563151,brainsci-10-00604-t0A1,Table A1,-59,-41,5
7563151,brainsci-10-00604-t0A1,Table A1,-59,-30,0
7563151,brainsci-10-00604-t0A1,Table A1,64,-7,5
7563151,brainsci-10-00604-t0A1,Table A1,57,12,-10
7563151,brainsci-10-00604-t0A2,Table A2,-59,-30,5
7563151,brainsci-10-00604-t0A2,Table A2,-56,-37,5
7563151,brainsci-10-00604-t0A2,Table A2,61,-11,5
7563151,brainsci-10-00604-t0A2,Table A2,-67,-48,10
7563151,brainsci-10-00604-t0A2,Table A2,-56,-37,5
7563151,brainsci-10-00604-t0A2,Table A2,-50,-33,5
7563151,brainsci-10-00604-t0A2,Table A2,61,-7,0
7563151,brainsci-10-00604-t0A2,Table A2,57,-22,0
7563151,brainsci-10-00604-t0A3,Table A3,-59,-37,10
7563151,brainsci-10-00604-t0A3,Table A3,-67,-37,10
7563151,brainsci-10-00604-t0A3,Table A3,-37,-37,-25
7563151,brainsci-10-00604-t0A3,Table A3,-27,-37,-15
10126002,Tab2,Table 2,15,54,21
10126002,Tab2,Table 2,-24,45,-21
10126002,Tab2,Table 2,-45,24,12
10126002,Tab2,Table 2,54,21,12
10126002,Tab2,Table 2,-60,0,-21
10126002,Tab2,Table 2,39,-27,-9
10126002,Tab2,Table 2,3,-42,18
10126002,Tab2,Table 2,45,-60,36
9145508,nutrients-14-02064-t003,Table 3,-50,-62,4
9145508,nutrients-14-02064-t003,Table 3,16,-50,30
9145508,nutrients-14-02064-t003,Table 3,38,24,46
9799965,T7,Table A1,-24.0,-53.0,-9.0
9799965,T7,Table A1,-26.0,-77.0,-14.0
9799965,T7,Table A1,-45.0,-69.0,-8.0
9799965,T7,Table A1,-10.0,-67.0,-4.0
9799965,T7,Table A1,-27.0,-95.0,-12.0
9799965,T7,Table A1,-14.0,-44.0,-3.0
9799965,T7,Table A1,-5.0,-93.0,-4.0
9799965,T7,Table A1,-47.0,-70.0,10.0
9799965,T7,Table A1,-23.0,-97.0,6.0
9799965,T7,Table A1,-11.0,-70.0,7.0
9799965,T7,Table A1,-40.0,-85.0,11.0
9799965,T7,Table A1,-12.0,-73.0,22.0
9799965,T7,Table A1,-7.0,-87.0,28.0
9799965,T7,Table A1,-23.0,-87.0,23.0
9799965,T7,Table A1,-51.0,-4.0,-2.0
9799965,T7,Table A1,-53.0,-24.0,9.0
9799965,T7,Table A1,-37.0,-21.0,16.0
9799965,T7,Table A1,-55.0,-4.0,10.0
9799965,T7,Table A1,-53.0,-22.0,18.0
9799965,T7,Table A1,-56.0,-8.0,31.0
9799965,T7,Table A1,-47.0,-9.0,46.0
9799965,T7,Table A1,-7.0,-12.0,46.0
9799965,T7,Table A1,-49.0,-28.0,57.0
9799965,T7,Table A1,-40.0,-25.0,57.0
9799965,T7,Table A1,-31.0,-46.0,63.0
9799965,T7,Table A1,-32.0,-22.0,64.0
9799965,T7,Table A1,-26.0,-38.0,68.0
9799965,T7,Table A1,-20.0,-11.0,68.0
9799965,T7,Table A1,-5.0,-29.0,67.0
9799965,T7,Table A1,-19.0,-31.0,68.0
9799965,T7,Table A1,-43.0,-48.0,-19.0
9799965,T7,Table A1,-57.0,-60.0,-1.0
9799965,T7,Table A1,-26.0,-70.0,38.0
9799965,T7,Table A1,-54.0,-27.0,42.0
9799965,T7,Table A1,-41.0,-35.0,47.0
9799965,T7,Table A1,-33.0,-49.0,47.0
9799965,T7,Table A1,-17.0,-73.0,54.0
9799965,T7,Table A1,-29.0,-60.0,59.0
9799965,T7,Table A1,-6.0,-60.0,57.0
9799965,T7,Table A1,-17.0,-53.0,68.0
9799965,T7,Table A1,-31.0,-4.0,53.0
9799965,T7,Table A1,-22.0,6.0,62.0
9799965,T7,Table A1,-48.0,6.0,29.0
9799965,T7,Table A1,-56.0,-40.0,20.0
9799965,T7,Table A1,-61.0,-26.0,28.0
9799965,T7,Table A1,-60.0,-39.0,36.0
9799965,T7,Table A1,-39.0,-4.0,-4.0
9799965,T7,Table A1,-33.0,20.0,5.0
9799965,T7,Table A1,-39.0,1.0,11.0
9799965,T7,Table A1,-51.0,9.0,11.0
9799965,T7,Table A1,-28.0,43.0,31.0
9799965,T7,Table A1,-6.0,9.0,41.0
9799965,T7,Table A1,-11.0,-35.0,46.0
9799965,T7,Table A1,-6.0,-3.0,65.0
9799965,T7,Table A1,-24.0,22.0,-20.0
9799965,T7,Table A1,-10.0,35.0,-21.0
9799965,T7,Table A1,-29.0,-6.0,-39.0
9799965,T7,Table A1,-45.0,-20.0,-30.0
9799965,T7,Table A1,-28.0,10.0,-34.0
9799965,T7,Table A1,-43.0,8.0,-19.0
9799965,T7,Table A1,-53.0,-51.0,46.0
9799965,T7,Table A1,-35.0,-62.0,48.0
9799965,T7,Table A1,-45.0,-42.0,46.0
9799965,T7,Table A1,-61.0,-43.0,-13.0
9799965,T7,Table A1,-32.0,42.0,-13.0
9799965,T7,Table A1,-42.0,49.0,-6.0
9799965,T7,Table A1,-28.0,58.0,8.0
9799965,T7,Table A1,-42.0,40.0,16.0
9799965,T7,Table A1,-44.0,20.0,27.0
9799965,T7,Table A1,-43.0,6.0,43.0
9799965,T7,Table A1,-9.0,-73.0,38.0
9799965,T7,Table A1,-5.0,-29.0,28.0
9799965,T7,Table A1,-3.0,4.0,30.0
9799965,T7,Table A1,-47.0,8.0,-33.0
9799965,T7,Table A1,-60.0,-19.0,-22.0
9799965,T7,Table A1,-56.0,-6.0,-12.0
9799965,T7,Table A1,-58.0,-30.0,-4.0
9799965,T7,Table A1,-58.0,-43.0,7.0
9799965,T7,Table A1,-48.0,-57.0,18.0
9799965,T7,Table A1,-39.0,-80.0,31.0
9799965,T7,Table A1,-57.0,-54.0,28.0
9799965,T7,Table A1,-46.0,-66.0,38.0
9799965,T7,Table A1,-35.0,20.0,-13.0
9799965,T7,Table A1,-6.0,36.0,-10.0
9799965,T7,Table A1,-46.0,31.0,-7.0
9799965,T7,Table A1,-12.0,63.0,-6.0
9799965,T7,Table A1,-52.0,22.0,8.0
9799965,T7,Table A1,-6.0,44.0,7.0
9799965,T7,Table A1,-8.0,59.0,21.0
9799965,T7,Table A1,-6.0,30.0,25.0
9799965,T7,Table A1,-11.0,47.0,45.0
9799965,T7,Table A1,-3.0,33.0,43.0
9799965,T7,Table A1,-40.0,19.0,49.0
9799965,T7,Table A1,-24.0,25.0,49.0
9799965,T7,Table A1,-9.0,17.0,63.0
9799965,T7,Table A1,-11.0,-56.0,13.0
9799965,T7,Table A1,-5.0,-55.0,27.0
9799965,T7,Table A1,-4.0,-31.0,36.0
9799965,T7,Table A1,-6.0,-54.0,42.0
9799965,T7,Table A1,-26.0,-32.0,-18.0
9799965,T7,Table A1,39.0,-35.0,-23.0
9799965,T7,Table A1,28.0,-36.0,-14.0
9799965,T7,Table A1,29.0,-69.0,-12.0
9799965,T7,Table A1,12.0,-65.0,-5.0
9799965,T7,Table A1,48.0,-71.0,-6.0
9799965,T7,Table A1,11.0,-92.0,-5.0
9799965,T7,Table A1,16.0,-46.0,-1.0
9799965,T7,Table A1,31.0,-94.0,-4.0
9799965,T7,Table A1,9.0,-75.0,9.0
9799965,T7,Table A1,22.0,-60.0,7.0
9799965,T7,Table A1,42.0,-80.0,10.0
9799965,T7,Table A1,20.0,-90.0,22.0
9799965,T7,Table A1,11.0,-74.0,26.0
9799965,T7,Table A1,16.0,-85.0,39.0
9799965,T7,Table A1,33.0,-75.0,32.0
9799965,T7,Table A1,51.0,-15.0,5.0
9799965,T7,Table A1,64.0,-23.0,8.0
9799965,T7,Table A1,38.0,-13.0,15.0
9799965,T7,Table A1,44.0,-27.0,18.0
9799965,T7,Table A1,59.0,0.0,10.0
9799965,T7,Table A1,56.0,-11.0,14.0
9799965,T7,Table A1,58.0,-5.0,31.0
9799965,T7,Table A1,10.0,-15.0,41.0
9799965,T7,Table A1,51.0,-22.0,52.0
9799965,T7,Table A1,47.0,-11.0,48.0
9799965,T7,Table A1,7.0,-11.0,51.0
9799965,T7,Table A1,40.0,-24.0,57.0
9799965,T7,Table A1,32.0,-40.0,64.0
9799965,T7,Table A1,33.0,-21.0,65.0
9799965,T7,Table A1,29.0,-34.0,65.0
9799965,T7,Table A1,22.0,-9.0,67.0
9799965,T7,Table A1,10.0,-39.0,69.0
9799965,T7,Table A1,6.0,-23.0,69.0
9799965,T7,Table A1,20.0,-29.0,70.0
9799965,T7,Table A1,50.0,-53.0,-15.0
9799965,T7,Table A1,52.0,-60.0,9.0
9799965,T7,Table A1,59.0,-16.0,34.0
9799965,T7,Table A1,46.0,-38.0,49.0
9799965,T7,Table A1,41.0,-31.0,46.0
9799965,T7,Table A1,15.0,-73.0,53.0
9799965,T7,Table A1,34.0,-48.0,51.0
9799965,T7,Table A1,26.0,-61.0,58.0
9799965,T7,Table A1,8.0,-56.0,61.0
9799965,T7,Table A1,21.0,-48.0,70.0
9799965,T7,Table A1,34.0,-4.0,52.0
9799965,T7,Table A1,26.0,7.0,58.0
9799965,T7,Table A1,52.0,11.0,21.0
9799965,T7,Table A1,57.0,-45.0,9.0
9799965,T7,Table A1,60.0,-39.0,17.0
9799965,T7,Table A1,60.0,-26.0,27.0
9799965,T7,Table A1,51.0,4.0,40.0
9799965,T7,Table A1,41.0,6.0,-15.0
9799965,T7,Table A1,46.0,-4.0,-4.0
9799965,T7,Table A1,36.0,24.0,5.0
9799965,T7,Table A1,43.0,7.0,4.0
9799965,T7,Table A1,7.0,9.0,41.0
9799965,T7,Table A1,11.0,-36.0,47.0
9799965,T7,Table A1,8.0,3.0,66.0
9799965,T7,Table A1,12.0,39.0,-22.0
9799965,T7,Table A1,28.0,22.0,-19.0
9799965,T7,Table A1,15.0,64.0,-8.0
9799965,T7,Table A1,30.0,9.0,-38.0
9799965,T7,Table A1,47.0,-12.0,-35.0
9799965,T7,Table A1,25.0,-11.0,-32.0
9799965,T7,Table A1,62.0,-37.0,37.0
9799965,T7,Table A1,53.0,-42.0,48.0
9799965,T7,Table A1,37.0,-63.0,47.0
9799965,T7,Table A1,63.0,-41.0,-12.0
9799965,T7,Table A1,34.0,21.0,-8.0
9799965,T7,Table A1,36.0,46.0,-13.0
9799965,T7,Table A1,29.0,58.0,5.0
9799965,T7,Table A1,43.0,45.0,10.0
9799965,T7,Table A1,46.0,24.0,26.0
9799965,T7,Table A1,30.0,48.0,27.0
9799965,T7,Table A1,41.0,33.0,37.0
9799965,T7,Table A1,42.0,14.0,49.0
9799965,T7,Table A1,14.0,-70.0,37.0
9799965,T7,Table A1,5.0,-24.0,31.0
9799965,T7,Table A1,5.0,3.0,30.0
9799965,T7,Table A1,7.0,31.0,28.0
9799965,T7,Table A1,7.0,25.0,55.0
9799965,T7,Table A1,47.0,-69.0,27.0
9799965,T7,Table A1,54.0,-50.0,28.0
9799965,T7,Table A1,51.0,-59.0,44.0
9799965,T7,Table A1,47.0,13.0,-30.0
9799965,T7,Table A1,61.0,-13.0,-21.0
9799965,T7,Table A1,55.0,-6.0,-10.0
9799965,T7,Table A1,63.0,-27.0,-6.0
9799965,T7,Table A1,52.0,-31.0,2.0
9799965,T7,Table A1,51.0,28.0,0.0
9799965,T7,Table A1,5.0,37.0,-14.0
9799965,T7,Table A1,8.0,42.0,4.0
9799965,T7,Table A1,6.0,29.0,15.0
9799965,T7,Table A1,8.0,58.0,18.0
9799965,T7,Table A1,15.0,46.0,44.0
9799965,T7,Table A1,29.0,30.0,42.0
